0.008377, 0.022693, 0.059499, 0.221638, 0.081758, 0.115575, 0.270640, 0.241328, 0.301820, 0.183093
0.612136, 0.0621784, 0.841867, 1.470840, 1.688088, 1.890988, 2.461927, 2.466650, 3.020969, 3.023593
